@RELATION SentimentDataset

@ATTRIBUTE affairs	NUMERIC
@ATTRIBUTE cnn    NUMERIC
@ATTRIBUTE court    NUMERIC
@ATTRIBUTE crime NUMERIC
@ATTRIBUTE ebola  NUMERIC
@ATTRIBUTE facebook	NUMERIC
@ATTRIBUTE family	NUMERIC
@ATTRIBUTE government	NUMERIC
@ATTRIBUTE islam NUMERIC
@ATTRIBUTE jihad	NUMERIC
@ATTRIBUTE military    NUMERIC
@ATTRIBUTE muslim    NUMERIC
@ATTRIBUTE news NUMERIC
@ATTRIBUTE policy  NUMERIC
@ATTRIBUTE politics	NUMERIC
@ATTRIBUTE president	NUMERIC
@ATTRIBUTE press	NUMERIC
@ATTRIBUTE program	NUMERIC
@ATTRIBUTE rights	NUMERIC
@ATTRIBUTE safeguards    NUMERIC
@ATTRIBUTE security    NUMERIC
@ATTRIBUTE syria NUMERIC
@ATTRIBUTE trial  NUMERIC
@ATTRIBUTE twitter	NUMERIC
@ATTRIBUTE victims	NUMERIC
@ATTRIBUTE war	NUMERIC
@ATTRIBUTE CLASS	{PRO-EXTREMIST,ANTI-EXTREMIST,NEUTRAL}
@DATA
-1,-999,-999,0,-999,1,-999,-999,-999,-999,-999,1,0,1,-999,0,-999,0,-999,-999,-2,-999,-999,-999,-2,-999,NEUTRAL
1,-999,-999,0,-999,0,1,-999,-999,-999,-999,0,0,1,0,-999,-999,0,-999,-999,-2,-3,-999,-999,-2,-999,NEUTRAL
-1,-999,-999,0,0,-999,0,-999,-999,0,0,0,-1,0,1,0,-999,0,-999,-999,-2,-3,0,-999,-1,-999,NEUTRAL
0,-999,-999,0,-999,-999,0,-999,-999,-999,-999,1,0,1,-999,-999,-999,0,-999,-999,-2,-999,-999,-999,-2,-999,NEUTRAL
-1,-999,-999,0,0,-999,-2,-999,-999,-2,-999,0,0,1,0,0,-999,0,-999,0,-2,-2,0,-999,-2,-999,NEUTRAL
-1,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,0,0,1,-999,-999,-999,1,-999,-999,-2,-3,-999,-999,-2,-1,NEUTRAL
-1,-999,-999,0,0,-999,0,0,-999,-999,-999,0,0,1,0,0,-999,0,-999,-999,-2,-999,0,-999,-2,0,NEUTRAL
-1,-999,-999,0,0,-999,-1,-999,-999,-999,-999,1,0,1,0,0,-999,1,-999,-999,-2,-999,0,-999,-2,-999,NEUTRAL
-1,-999,-999,0,0,-999,-1,-999,-999,-999,-999,1,0,1,0,0,-999,1,-999,-999,-2,-999,0,-999,-2,-999,NEUTRAL
-1,-999,0,0,0,0,0,-999,-999,0,0,0,0,1,-999,0,0,0,-999,-999,-2,-999,0,-999,-2,-1,NEUTRAL
0,0,-999,0,0,-999,0,-999,-999,0,-999,1,0,0,0,0,-999,0,-999,1,-2,-999,0,-999,-2,-2,NEUTRAL
-1,-999,-999,0,0,-999,-999,-999,-999,-999,-999,0,0,1,1,-999,-999,0,-999,-999,-2,-999,0,-999,-2,-999,NEUTRAL
-1,-999,-999,0,0,-999,-999,-999,-999,-999,-999,0,0,1,1,-999,-999,0,-999,-999,-2,-999,0,-999,-2,-999,NEUTRAL
-1,-999,-999,0,0,-999,-999,-999,-999,-999,-999,0,0,1,-999,0,-999,0,-999,-999,-2,-999,0,-999,-2,-999,NEUTRAL
-1,-999,-999,0,0,0,-999,-999,-999,-1,-999,0,0,1,-999,-999,-999,0,-999,-999,-2,-999,0,-999,-2,-999,NEUTRAL
-1,-999,-999,0,0,0,-999,-999,-999,-1,-999,0,0,1,-999,-999,-999,0,-999,-999,-2,-999,0,-999,-2,-999,NEUTRAL
-1,-999,0,0,0,0,-999,-999,-999,-999,-999,0,0,1,-999,0,-999,0,-999,-999,-2,-999,0,-999,-2,-999,NEUTRAL
-1,-999,-999,0,0,1,-999,-999,-999,-999,-999,0,0,1,-1,-999,0,0,-999,-999,-2,-999,0,-999,-2,-999,NEUTRAL
-1,-999,-999,0,0,1,-999,-999,-999,-999,-999,0,0,1,-1,-999,0,0,-999,-999,-2,-999,0,-999,-2,-999,NEUTRAL
-1,-999,-999,0,0,1,-999,-999,-999,-999,-999,0,0,1,-1,-999,0,0,-999,-999,-2,-999,0,-999,-2,-999,NEUTRAL
-1,-999,-999,0,0,2,-999,-999,-999,-999,-999,0,0,1,-999,-999,-999,0,-999,-999,-2,-999,0,-999,-1,-999,NEUTRAL
-1,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,0,-999,1,-999,-999,-999,-999,-999,-999,-2,-999,-999,-999,-2,-999,NEUTRAL
-1,-999,-999,0,0,-999,-999,-999,-999,-999,-999,0,0,1,0,0,-999,0,-999,-999,-2,-999,0,-999,-2,-999,NEUTRAL
-1,-999,-999,0,0,-999,-999,-999,-999,-999,-999,0,0,1,-999,-999,-999,0,-999,-999,-2,-3,0,-999,-2,-999,NEUTRAL
-1,-999,-999,0,0,0,-999,-999,-999,-999,-999,1,0,1,-999,-1,-999,0,-999,1,-2,-999,0,-999,-2,0,NEUTRAL
-1,-999,-999,-1,0,-999,-999,-999,-999,-999,-999,1,0,1,0,-999,-999,0,-999,-999,-2,-999,0,-3,-2,-999,NEUTRAL
-1,-999,-999,-1,0,-999,-999,-999,-999,-999,-999,1,0,1,0,-999,-999,0,-999,-999,-2,-999,0,-3,-2,-999,NEUTRAL
-1,-999,-999,0,0,-999,-999,-999,-999,-999,-999,0,0,1,-999,-999,-999,0,-999,-999,-2,-3,0,-999,-2,-999,NEUTRAL
-1,0,-999,0,-1,0,0,0,-999,0,-999,0,0,0,-1,0,-999,0,-999,1,-2,-999,0,-999,-2,0,NEUTRAL
-1,0,-999,0,-1,1,0,-1,-999,0,-999,0,0,0,-1,0,-999,0,-999,1,-2,-999,0,-999,-2,0,NEUTRAL
-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,0,0,-999,-999,0,-999,0,-999,-999,-999,-999,0,-999,-999,0,NEUTRAL
-1,0,-999,0,-1,1,0,-1,-999,0,-999,0,0,0,-1,0,-999,0,-999,1,-2,-999,0,-999,-2,0,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,0,0,-999,0,0,-999,0,-999,-999,-999,-999,0,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,0,0,-999,-999,0,-999,0,-999,-999,-999,-999,0,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,0,0,-999,-999,0,-999,0,-999,-999,-999,-999,0,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,0,-999,-999,0,-999,-999,-999,0,0,-999,-999,-999,-999,0,-999,-999,-999,-999,0,-999,-999,-999,NEUTRAL
0,0,-999,-2,0,-999,-999,-999,-999,0,0,0,0,1,0,0,-999,0,-999,-999,-999,-999,1,-999,-2,1,NEUTRAL
0,0,0,0,1,1,0,-999,-999,0,-999,0,0,0,0,0,1,0,-999,1,-1,-999,0,-999,-2,0,NEUTRAL
-1,-999,-999,0,-999,1,-999,-999,-999,-999,-999,0,0,1,0,-999,-999,0,-999,-999,-2,-999,-1,-999,-2,-999,NEUTRAL
-2,0,-999,0,0,-999,-999,-999,-999,-999,-999,0,0,1,0,0,-999,0,-999,-999,-2,-999,0,-999,-2,-999,NEUTRAL
-1,-999,-999,0,0,-999,0,0,-999,0,-999,0,0,1,-999,0,-999,0,-999,1,-2,-999,0,-999,-2,0,NEUTRAL
-999,-999,-999,0,0,0,-999,-999,-999,-999,-999,0,0,1,0,-999,-999,0,-999,-999,-999,-999,0,-999,-999,-999,NEUTRAL
-1,-999,-999,0,0,-999,0,0,-999,0,-999,0,0,1,-999,0,-999,0,-999,1,0,-999,0,-999,-2,0,NEUTRAL
-1,-999,-999,-1,0,-999,-999,0,-999,-999,-999,0,0,1,-1,0,-999,0,-999,-999,-2,-999,0,-2,-2,0,NEUTRAL
-1,-999,-999,0,0,-999,-999,0,-999,-999,-999,0,0,1,-999,0,-999,0,-999,-999,-2,-999,0,-999,-2,0,NEUTRAL
-1,-999,-999,0,0,-999,0,0,-999,-2,0,0,0,1,0,0,-999,0,-999,1,-2,-999,0,-2,-2,0,NEUTRAL
-1,0,-999,0,0,-999,-999,0,-999,-999,-999,0,0,1,-999,0,0,0,-999,-999,-2,-999,0,-999,-2,0,NEUTRAL
-1,-999,-999,0,0,-999,-1,0,0,-999,0,0,0,1,0,0,-999,0,-999,1,-2,-999,0,-999,-2,0,NEUTRAL
-1,-999,-999,0,0,0,-999,-999,-999,-999,-999,0,0,1,0,0,-999,0,-999,-999,-2,-999,0,-999,-2,-999,NEUTRAL
0,0,-1,0,0,1,0,0,-999,-999,-2,0,0,1,0,0,-999,0,-999,-999,-1,0,0,-999,-2,0,NEUTRAL
-1,1,-999,0,0,0,-999,-999,-999,2,-999,0,0,0,0,0,-999,0,-999,-999,-2,-999,0,-999,-2,0,NEUTRAL
-1,-999,-999,0,0,-999,-999,-999,-999,-999,-999,0,0,1,0,0,-999,0,-999,-999,-2,-999,0,-999,-2,-999,NEUTRAL
-2,0,2,0,0,-999,0,-999,-999,-999,-999,0,0,1,1,0,-999,0,-999,1,-2,-999,0,-999,-2,-999,NEUTRAL
-1,-999,-999,0,0,1,-999,-999,-999,-999,-999,0,0,1,-999,-999,-999,0,-999,-999,-2,-999,0,-1,-2,-999,NEUTRAL
-1,-999,-999,0,0,-999,-999,-999,-999,-999,-999,0,0,1,0,0,0,1,-999,-999,-2,-999,0,-999,-2,-2,NEUTRAL
-1,-999,-999,0,0,-999,0,-999,-999,-999,-999,1,0,1,-999,1,-999,0,-999,-999,-2,-999,0,-999,-2,-999,NEUTRAL
-2,-999,-999,0,0,-999,-999,-999,-999,-999,-999,0,0,1,0,0,-999,0,-999,-999,-2,-999,0,-999,-2,-999,NEUTRAL
-1,-999,0,-1,0,0,-999,-999,-999,-999,-999,0,0,1,-1,0,-999,0,-999,0,-2,-1,0,-2,-2,-999,NEUTRAL
-999,-999,-999,0,-999,0,-999,0,-999,-999,-999,1,0,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-1,-999,-999,0,-999,0,-999,-999,-999,-999,-999,0,0,1,-999,-999,-999,0,-999,-999,-2,-999,-1,-999,-2,-999,NEUTRAL
-1,-999,-999,0,0,-999,-2,-999,-999,-999,-999,0,0,1,0,0,-999,0,-999,-999,-2,-999,0,-999,-2,0,NEUTRAL
-1,-999,-999,0,0,-999,-999,-999,-999,-999,-999,0,0,1,-999,-2,-999,0,-999,-999,-2,-999,0,-1,-2,-999,NEUTRAL
-2,-999,-999,0,1,-999,-999,-999,-999,-999,-999,1,0,0,0,1,-999,0,-999,-999,-2,-999,0,-999,-2,-999,NEUTRAL
-1,-999,2,0,-1,1,-999,-999,-999,-999,-999,0,0,1,-999,0,-999,0,-999,-999,-2,-999,0,-999,-2,-999,NEUTRAL
-1,2,0,0,1,0,-999,-999,-999,-999,-999,1,0,1,-999,0,-999,0,-999,-999,-2,-999,0,-999,-2,-999,NEUTRAL
-1,-999,-999,0,0,-999,0,-999,-999,-999,-999,0,0,1,0,0,0,0,-999,-999,-2,-999,0,-1,-2,-999,NEUTRAL
-1,-1,-999,0,0,-999,-999,-999,-999,-999,-999,0,0,0,-1,-3,-999,0,-999,-999,-2,-999,0,-999,-2,0,NEUTRAL
-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
0,-999,-1,-999,0,-1,0,-999,-999,0,-999,0,0,0,-999,-999,-999,0,-999,-999,-999,-1,0,-999,-2,0,NEUTRAL
0,-999,0,-999,0,-1,-999,-999,-999,0,-999,0,0,0,-999,-999,-999,0,-999,-999,-999,-999,0,-999,-2,0,NEUTRAL
-999,-999,-999,-999,0,0,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,0,-999,-999,-999,-999,0,-999,-999,-999,NEUTRAL
-999,0,0,-1,0,0,-999,-999,-999,0,-999,0,-1,0,-1,-999,-2,0,-999,-999,-1,-1,-1,-1,-1,-999,NEUTRAL
-999,0,0,-1,0,0,0,-999,-999,0,-999,0,-1,0,0,-999,0,0,-999,-999,-1,-1,-1,-1,-1,-999,NEUTRAL
-999,0,0,-1,0,0,-999,-999,-999,0,-999,0,-1,0,-1,-999,-2,0,-999,-999,-1,-1,-1,-1,-1,-999,NEUTRAL
-999,0,0,-1,0,0,-999,-999,-999,0,-999,0,-1,0,-1,-999,-2,0,-999,-999,-1,-1,-1,-1,-1,-999,NEUTRAL
-999,0,0,-1,0,0,-999,-999,-999,0,-999,0,-1,0,-1,-999,-2,0,-999,-999,-1,-1,-1,-1,-1,-999,NEUTRAL
-999,0,0,-1,0,0,-999,-999,-999,0,-999,0,-1,0,-1,-999,-2,0,-999,-999,-1,0,-1,-1,-1,-999,NEUTRAL
-999,0,0,-1,0,0,-999,-999,-999,0,-999,0,-1,0,-1,-999,-2,0,-999,-999,-1,-1,-1,-1,-1,-999,NEUTRAL
-999,0,0,-1,0,0,-999,-999,-999,0,-999,0,-1,0,-1,-999,-2,0,-999,-999,-1,-1,-1,-1,-1,-999,NEUTRAL
-999,0,0,-1,0,0,-999,-999,-999,0,-999,0,-1,0,-1,-999,-2,0,-999,-999,-1,-1,-1,-1,-1,-999,NEUTRAL
-999,0,0,-1,0,0,-999,-999,-999,0,-999,0,-1,0,-1,-999,-2,0,-999,-999,-1,-1,-1,-1,-1,-999,NEUTRAL
-999,0,0,-1,0,0,-999,-999,-999,0,-999,0,-1,0,-1,-999,-2,0,-999,-999,-1,-1,-1,-1,-1,-999,NEUTRAL
-999,0,0,-1,0,0,-999,-999,-999,0,-999,0,-1,0,-1,-999,-2,0,-999,-999,-1,-1,-1,-1,-1,-999,NEUTRAL
-999,0,0,-1,0,0,-999,-999,-999,0,-999,0,-1,0,-1,-999,-2,0,-999,-999,-1,-1,-1,-1,-1,-999,NEUTRAL
-999,0,0,-1,0,0,-999,-999,-999,0,-999,0,-1,0,-1,-999,-2,0,-999,-999,-1,-1,-1,-1,-1,-999,NEUTRAL
-999,0,0,-1,0,0,-999,-999,-999,0,-999,0,-1,0,-1,-999,-2,0,-999,-999,-1,-1,-1,-1,-1,-999,NEUTRAL
-1,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-3,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-2,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,1,0,0,-999,-999,-999,-999,1,0,0,-2,0,-999,-999,-999,1,0,-999,0,-999,-999,0,NEUTRAL
-999,-999,-999,-1,0,2,-999,-999,-999,-999,-999,1,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,0,0,-999,-999,NEUTRAL
-999,-999,-999,-999,0,0,-999,-999,-999,-999,-999,0,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,1,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,0,-999,-999,-999,0,-999,-999,1,1,0,-999,-999,-999,0,-999,0,-3,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,0,-999,-999,-999,0,-999,-999,1,1,0,-999,-999,-999,0,-999,0,-3,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,-999,0,-999,0,-999,1,-999,-999,0,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,-999,0,-999,0,-999,1,-999,-999,0,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,1,1,0,-999,0,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,0,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,0,NEUTRAL
-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,0,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,1,-999,-999,-999,0,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,0,-999,-999,0,-999,-999,-999,-999,-999,1,1,0,0,2,-999,0,-999,-999,-999,-999,0,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,1,1,-999,-999,-999,0,-999,1,1,0,-999,0,-999,0,-999,-999,-999,-999,1,-999,-2,-999,NEUTRAL
-999,-999,2,-999,0,1,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,1,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,1,1,0,-999,0,-999,0,-999,-999,-999,-999,0,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,1,-999,-999,-999,NEUTRAL
-999,-999,0,-999,-999,0,0,-999,-999,0,-999,1,1,0,1,1,0,0,-999,-999,-999,-999,0,-999,-1,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,0,-1,0,0,-999,-999,-999,-999,-999,1,1,0,0,1,-999,0,-999,-999,-999,-999,0,-999,-2,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,-999,0,-999,0,-999,-999,-999,-999,0,-999,-2,-999,NEUTRAL
-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,1,1,0,-999,0,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,0,-2,-999,0,-999,-999,-999,-999,-999,1,1,0,-999,0,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,0,NEUTRAL
-999,-999,-3,-999,0,0,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,0,-999,-999,-999,-999,0,-999,-999,0,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,0,-999,-999,0,-999,-999,-999,-999,-999,-2,-999,-999,NEUTRAL
-999,-999,-999,-999,0,0,-1,-999,-999,-999,-999,1,1,0,0,-999,-999,0,-999,1,-999,-999,-999,-2,-3,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,0,-999,-999,0,-999,-999,-999,-999,-999,-2,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-1,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-1,NEUTRAL
-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,0,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-1,-3,-999,-999,-999,-999,1,1,0,0,-1,-999,0,-999,-999,-1,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-1,-3,-999,-999,-999,-999,1,1,0,0,-1,-999,0,-999,-999,-1,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,1,1,0,-999,-999,-999,0,-999,1,-1,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,0,0,-999,-999,-999,-999,-999,1,1,0,0,0,-999,0,-999,-999,-999,-999,-999,-1,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,-1,0,-999,0,-999,-999,-999,-999,-999,-2,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-2,-999,NEUTRAL
-999,-999,-999,-999,0,1,-999,-999,-999,-999,-999,1,1,0,0,0,-999,0,-999,-999,-999,-999,-999,-2,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-1,-999,-999,-999,-999,1,1,0,0,-999,-999,0,-999,0,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-1,-999,-999,-999,-999,1,1,0,0,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-2,-999,-999,-999,-999,-999,1,1,0,0,-999,-999,0,-999,-999,0,-999,-999,-2,-999,-999,NEUTRAL
-999,-999,-999,-999,0,0,-999,-999,-999,-999,-999,1,1,0,0,0,-999,0,-999,-999,-999,-999,-999,-2,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,1,1,0,0,0,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-1,-999,-999,0,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-2,-999,NEUTRAL
-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,0,0,0,-999,-999,-999,-999,1,1,0,-999,1,1,0,-999,0,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,0,-1,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,0,-999,-999,0,-999,-999,-999,-999,-999,-2,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,0,-999,-999,0,-999,-999,-999,-999,-999,-2,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,0,-999,-999,0,-999,-999,-999,-999,-999,-2,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-1,-3,-999,-3,-1,-999,NEUTRAL
-999,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,0,-999,-999,-999,-999,0,-999,-1,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-2,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-2,-999,NEUTRAL
-999,-999,2,-999,0,-999,-999,-999,-999,-999,0,1,1,0,0,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,2,-999,0,-999,-999,-999,-999,-999,0,1,1,0,0,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,2,-999,-999,0,-999,-999,-999,-999,-999,1,1,0,0,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,0,0,-999,-999,0,-999,-999,0,-999,1,1,0,1,0,-999,0,-999,0,-999,-999,-999,-999,-999,-999,NEUTRAL
-999,-999,-999,-999,-999,-999,-1,-999,-999,-999,0,1,1,0,0,-999,-999,0,-999,-999,0,-999,-999,-999,-999,-999,NEUTRAL
